Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36384	Golem Legplates	9990000	1	999	999	31.91	308.21	420.12	247.53	0.217	2.14	0.21	0.0981
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36385	Golem Pauldrons	0	0	0	0	25.57	2.27	26.44	2.05	-0.0011	3.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36386	Golem Vambraces	120146	1	12.0146	12.0146	11.61	32.12	34.24	30.29	0.0605	4.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36387	Revenant Belt	76950	1	7.695	7.695	12.5	5.82	6.9	4.46	-0.0765	0.79	0.07	0.0886
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36388	Revenant Greaves	250000	1	25	25	25.75	46.39	48.62	41.34	-0.0006	2.93	0.14	0.0478
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36389	Revenant Armor	389999	3	38.9999	38.9999	27.91	57.26	35.83	56.83	-0.0249	2.71	0.07	0.0258
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36390	Revenant Gauntlets	68519772	2	6851.9772	6851.9772	32.3	10.4	36.09	10.42	0.0199	5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36391	Revenant Helmet	386049	1	38.6049	38.6049	35	14.06	45.5	8.57	0.075	3.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36392	Revenant Legguards	800000	1	80	80	33.33	19.19	46	18.04	0.0576	2.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36393	Revenant Epaulets	332498	1	33.2498	33.2498	21.88	7.84	20.61	8.05	-0.0115	5.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36394	Revenant Bracers	0	0	0	0	23.12	9.68	29.4	9.59	0.0175	2.21	0.14	0.0633
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36395	Necropolis Girdle	10000000	1	1000	1000	250	480.32	1057.52	223.73	0.2052	1.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36396	Necropolis Sabatons	1002207	1	100.2207	100.2207	37.5	109.22	61.42	107.51	-0.0198	2.64	0.07	0.0265
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36397	Necropolis Breastplate	0	0	0	0	102.03	36.79	136.04	16.45	0.2016	0.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36398	Necropolis Gloves	166700	1	16.67	16.67	42.11	53.78	16.67	23.48	-0.1395	2.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36399	Necropolis Helm	0	0	0	0	24.67	9.05	18.24	8.82	-0.0304	3.79	0.07	0.0185
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36400	Necropolis Legplates	655999	3	65.5999	65.5999	65.9	54.83	71.97	56.85	0.0028	3.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36401	Necropolis Epaulets	246498	3	24.6499	24.6499	52	1857.49	11.25	1534.3	-0.1827	1.79	0.07	0.0391
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36402	Necropolis Vambraces	500000	1	50	50	23.86	343.48	149.68	333.8	0.0069	2.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36403	Riding Cloak	989999	2	98.9999	98.9999	999	660.69	0.75	74.19	-0.1619	0.43	0.07	0.1628
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36404	Suede Cloak	120000	2	12	12	66	428.93	182.74	386.25	-0.0456	2.36	0.07	0.0297
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36405	Double Cape	0	0	0	0	14	9.53	22.05	8.94	0.0416	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36407	Lace-Trimmed Cloak	0	0	0	0	39.31	11.77	52.42	3.22	0.114	0.29	0.14	0.4828
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36408	Reversible Wool Cape	220000	1	22	22	40	5.59	30	3.16	-0.0588	0.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36409	Crushed Velvet Cloak	0	0	0	0	11	0	14.67	0	0.0779	0.07	0.07	1
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36410	Caribou Skin Cloak	660000	1	66	66	66	21.97	54.15	21.02	-0.0087	1.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36411	Brawler's Cape	0	0	0	0	11.53	4.2	17.63	3.03	0.0426	1.57	0.07	0.0446
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36412	Fleece Cloak	0	0	0	0	595.7	572.18	634.27	695.97	-0.0049	0.36	0.07	0.1944
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36413	Dyed Taffeta Cape	0	0	0	0	20	0	20	0	0	1.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36414	Mammoth Fur Cloak	0	0	0	0	39.61	93.29	32.17	96.4	-0.0659	1.14	0.07	0.0614
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36415	Vintage Satin Cloak	528200	1	52.82	52.82	32.92	1.68	32.67	1.75	-0.0007	2.43	0.07	0.0288
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36416	Regal Cloak	0	0	0	0	993.88	687.93	1325.17	292.9	0.3316	0.36	0.07	0.1944
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36417	Oval Ring	356252	2	35.6252	35.6252	25	12.37	24.45	11.37	0.0317	1.36	0.14	0.1029
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36418	Floral Loop	10000000	1	1000	1000	75	45.8	85.6	38.48	0.072	3.07	0.07	0.0228
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36419	Glass Ring	0	0	0	0	8.45	7.28	15.08	6.88	0.0406	3.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36420	Gemstone Ring	110000	3	11	11	12.38	11.76	13.66	11.2	-0.0256	1	0.14	0.14
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36421	Devotional Band	99486	2	9.9486	9.9486	12.92	3.66	9.99	4.4	-0.018	0.36	0.07	0.1944
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36422	Filigree Ring	375000	1	37.5	37.5	12	16.61	42.25	5.09	0.2639	1.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36423	Posy Ring	380000	3	38	38	45	9.17	31.39	6.47	-0.0323	2.71	0.07	0.0258
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36424	Cameo Ring	243300	6	24.33	24.33	32.55	8.17	37.6	6.87	0.0283	1.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36425	Gold Twisted Ring	250000	1	25	25	100	63.46	78.26	51.4	0.0489	0.29	0.07	0.2414
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36426	Stirrup Ring	150000	1	15	15	18	15.1	30.76	14.32	0.087	1.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36427	Engraved Ring	0	0	0	0	23.82	3.9	25.98	3.91	0.0088	7.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36428	Bouquet Ring	59999	6	5.9999	5.9999	15.63	3.81	10.13	2.7	-0.0444	16.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36429	Spur Ring	120000	3	12	12	23.99	7.79	15.82	6.95	-0.0388	6.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36430	Puzzle Ring	1000000	1	100	100	19	3.89	24.31	2.6	0.037	4.36	0.14	0.0321
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36431	Painted Wooden Beads	890000	1	89	89	45	34.73	86.73	11.41	0.1558	1	0.07	0.07
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36432	Silver Rope Chain	136712	2	13.6712	13.6712	11.43	2.66	13.35	1.57	0.033	0.36	0.07	0.1944
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36433	Snake Entwined Necklace	0	0	0	0	12.47	1.39	11.94	1.7	-0.0035	0.43	0.07	0.1628
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36434	Gold Mesh Collar	0	0	0	0	9.7	2.97	14.55	1.59	0.0589	1.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36435	Embroidered Pendant	0	0	0	0	18	6.13	14.54	5.84	-0.0069	1	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36436	Jasper Bead Necklace	100000	1	10	10	5	0.39	5.47	0.34	0.0073	1.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36437	Figaro Chain	345000	1	34.5	34.5	39.36	13.94	32.35	13.06	-0.0039	1.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36438	Shark-Toothed Necklace	297000	3	29.7	29.7	29.7	47.85	98.75	29.74	0.1231	1	0.07	0.07
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36439	Serpentine Chain	300000	1	30	30	30	0	40	0	0.0286	0.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36440	Gold Clasped Chain	0	0	0	0	40	429.39	8.41	374.74	-0.1626	2.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36441	Pearl Woven Choker	0	0	0	0	24.45	14.05	21.43	13.03	-0.0372	1.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36442	Silken Cord Amulet	0	0	0	0	20.15	6.73	21.07	5.12	0.0364	2.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36443	Platinum Medallion	0	0	0	0	18.45	3.68	19.5	3.51	0.0149	3.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36444	Ice Encrusted Amulet	1634567	1	163.4567	163.4567	104.04	33.28	159.44	11.5	0.1195	1	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36445	Riveted Shield	9499999	2	949.9999	949.9999	163.54	563.5	760.73	461.91	0.1061	2	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36446	Forged-Iron Shield	0	0	0	0	120	65.1	31.12	31.86	-0.1064	1	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36447	Kaskala Buckler	15000000	1	1500	1500	999	494.88	1149.72	438.1	0.0506	1.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36448	Spiked Targe	3675000	5	367.5	367.5	350	208.74	434.04	208.78	0.0389	2.71	0.14	0.0517
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36449	Vrykul Shield	3330000	1	333	333	140	24.94	133.44	22.12	0.0059	2	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36450	Strapped Heater Shield	0	0	0	0	44.9	57.28	81.06	56.83	0.0399	1.14	0.07	0.0614
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36451	Kamagua Shield	1035000	3	103.5	103.5	86.78	345.25	60	286.35	-0.1544	1.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36452	Spoke Shield	6999999	5	699.9999	699.9999	899	374.44	191.8	131.44	-0.1011	7.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36453	Embossed Brazen Shield	0	0	0	0	108.5	76.95	14.04	56.61	-0.1751	1.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36454	Domed Buckler	200000	1	20	20	247	131.06	15	24.82	-0.1365	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36455	Plated Bulwark	549999	3	54.9999	54.9999	23.14	124.23	193.94	99.96	0.1475	1.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36456	Icy Kite Shield	196600	1	19.66	19.66	20.25	1.15	20.31	0.81	0.0051	4.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36457	Ivory Shield	140000	3	14	14	29.71	11.35	25.33	9.79	0.0093	2.71	0.07	0.0258
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36458	Frozen Shield	17361523	1	1736.1523	1736.1523	292.94	27.72	264.64	22.02	-0.0054	2.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36459	Icy Orb	9999999	2	999.9999	999.9999	51.21	32.65	67.65	32.25	0.0475	2.43	0.07	0.0288
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36460	Northern Star	538403	3	53.8403	53.8403	30.77	14.74	54.06	9.48	0.0568	3.71	0.07	0.0189
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36461	Demon-Skull Orb	155853	1	15.5853	15.5853	164.55	1710.41	2380.07	1455.3	0.1825	0.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36462	Coldarra Crystal	0	0	0	0	44.55	5.21	52.36	4.53	0.0156	0.86	0.07	0.0814
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36463	Polished Orb	0	0	0	0	105.03	19.03	84.32	12.98	-0.0497	1.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36464	Darkened Scepter	384999	2	38.4999	38.4999	39.5	21.06	29.68	14.25	-0.0551	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36465	Evergreen Branch	4999999	3	499.9999	499.9999	93.03	197.64	59.25	168.99	-0.1103	3	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36466	Facetted Orb	390000	1	39	39	40	0.33	39.6	0.29	-0.0014	1.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36467	Reflecting Sphere	0	0	0	0	19	23.03	13.86	17.65	-0.1471	0.57	0.07	0.1228
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36468	Glistening Star	500000	1	50	50	39.99	0	39.99	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36469	Lidless Orb	120000	2	12	12	99	93.2	90.15	97.82	-0.0163	1.21	0.07	0.0579
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36470	Gilded Scepter	0	0	0	0	18.55	1.84	20.48	1.5	0.0147	4.93	0.07	0.0142
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36471	Ice Crystal	0	0	0	0	18.31	3.57	20.45	3.19	0.022	4.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36472	Carved Rod	1045217	3	104.5217	104.5217	88.32	26.66	100.11	19.78	0.0417	3.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36473	Pioneer's Dagger	490000	2	49	49	80	61.75	87.27	64.37	0.0065	2	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36474	Engraved Dagger	250000	1	25	25	84.36	25.46	81.09	25.87	0.0074	1.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36475	Seal Shortblade	10000000	1	1000	1000	199	478.92	1049.52	193.62	0.1757	0.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36476	Whale Ripper	380000	5	38	38	43.35	30.57	73.94	27.03	0.0514	1.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36477	Twin-Edged Stiletto	0	0	0	0	25.98	42.98	100.89	29.61	0.203	1.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36478	Frosty Talon	658050	2	65.805	65.805	76.9	443.94	394.25	406.65	0.0606	1.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36479	Snobold Ripper	0	0	0	0	11	39.39	47.41	32.67	0.0547	1.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36480	Ebony Dagger	500000	1	50	50	50	2.13	50.53	1.88	0.0043	3.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36481	Trapper Knife	180000	3	18	18	85.35	93.69	8.55	88.11	-0.1329	1.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36482	Parrying Dagger	500000	3	50	50	42.98	8.34	53.1	5.34	0.0362	5.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36483	Mandible Edge	665550	3	66.555	66.555	47.58	13.9	54.47	11.59	-0.0027	4.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36484	Etched Dagger	1202054	1	120.2054	120.2054	30.08	7.27	35.25	5.65	0.0388	2.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36485	Sinuous Keris	2749999	2	274.9999	274.9999	50	91.21	127.05	84.85	0.0744	4.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36486	Ornate Pugio	841743	1	84.1743	84.1743	31.71	41.14	39.25	32.98	-0.0397	4	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36487	Stone-Headed Gavel	750000	2	75	75	100	48.68	39.24	39.27	-0.0704	2.43	0.07	0.0288
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36488	Conifer Club	923374	2	92.3374	92.3374	69.32	626.8	48.8	260.62	-0.1677	2.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36489	Iron Flanged Scepter	0	0	0	0	77.99	415.89	270.68	406.28	0.025	1.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36490	Tuskarr Cudgel	0	0	0	0	75	24.17	108.85	17.8	0.0561	1.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36491	Serrated Maul	10000000	1	1000	1000	109.51	25.83	128.47	25.27	0.0165	1.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36492	Peaked Club	535793	1	53.5793	53.5793	34	37.61	20.34	27.84	-0.1045	1	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36493	Furbolg Truncheon	2500000	1	250	250	100	97.46	88.64	101.62	-0.0143	1.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36494	Barbed Star	651603	5	65.1603	65.1603	124.75	78.21	148.26	79.57	0.0078	6	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36495	Ferrous Hammer	674250	1	67.425	67.425	31.89	72.09	116.65	59.62	0.1218	1.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36496	Brass-Bound Cudgel	2000000	1	200	200	95.41	101.97	83	102.56	-0.0372	2.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36497	Adamant Mallet	293533	1	29.3533	29.3533	30.35	13.99	29.49	12.77	-0.0237	1.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36498	Nerubian Mace	467438	4	46.7439	46.7439	43.4	1.77	44.87	0.92	0.0072	7	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36499	Frigid War-Mace	2700000	1	270	270	30.89	67.08	57.97	66.24	0.0182	5.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36500	Gargoyle's Mace	0	0	0	0	85.25	26.65	78.56	22.32	0.0149	6.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36501	Granite Maul	1980000	3	198	198	159.71	95.26	232.29	38.95	0.127	1.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36502	Ungainly Mace	500000	1	50	50	100	91.55	79.78	94.43	-0.029	2.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36503	Toothless Bludgeon	659898	2	65.9898	65.9898	60.99	260.23	176.09	260.09	0.0524	2.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36504	Cleft-Edged Hammer	3620000	1	362	362	362	0	362	0	0	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36505	Frosted Steel Mallet	3261882	2	326.1882	326.1882	250	98.52	259.89	92.67	-0.013	2.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36506	Vaulted Mace	0	0	0	0	109.36	14.72	93.23	11.34	-0.0213	1.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36507	Iron-Molded Fist	990000	1	99	99	145	66.76	64.67	57.98	-0.0577	1.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36508	Cumbersome Sledgehammer	9990000	1	999	999	500	139.9	595.74	87.82	0.0665	1.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36509	Femur-Shafted Mace	10000000	1	1000	1000	100	28.52	133.33	19.42	0.0602	1.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36510	Lumbering Bludgeon	1963478	6	196.3478	196.3478	227.89	144.35	221.34	152.79	0.0016	2.64	0.07	0.0265
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36511	Arctic War Hammer	316280	2	31.628	31.628	99	51.64	62.2	49.42	-0.0339	3.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36512	Onerous Mallet	270988	1	27.0988	27.0988	22.84	3.52	28.68	2.07	0.027	5.14	0.07	0.0136
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36513	Lode-Headed Hammer	665541	5	66.5541	66.5541	21.79	48.51	57.42	41.91	0.0318	2.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36514	Kingly Battlehammer	0	0	0	0	500	336.78	710.61	262.74	0.1134	1.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36515	Raider's Cutlass	713328	1	71.3328	71.3328	71.33	1114.32	53.5	788.74	-0.1524	1	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36516	Tribal Blade	2404898	3	240.4898	240.4898	240.49	79.4	201.53	71.86	-0.0004	2	0.07	0.035
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36517	Iron-Grip Shortsword	715000	1	71.5	71.5	59	5.52	61.5	5.6	0.0044	3.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36518	Tundra's Edge	0	0	0	0	100	196.24	202.36	189.2	0.0198	1.29	0.14	0.1085
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36519	Moonlit Katana	1710599	3	171.0599	171.0599	250	228.79	658.24	114.69	0.1734	1.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36520	Chopping Wideblade	699993	2	69.9993	69.9993	70	67.16	40.87	55.52	-0.0796	5.43	0.07	0.0129
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36521	Shimmering Sabre	750000	1	75	75	60.17	109.22	228.11	71.94	0.1261	1.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36522	Scored Blade	202182	2	20.2182	20.2182	200	96.96	31.19	52.16	-0.1143	4.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36523	Trollish Slicer	2509899	1	250.9899	250.9899	249	316.57	29.57	231.9	-0.1545	2.79	0.07	0.0251
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36524	Primitive Scimitar	1054200	2	105.42	105.42	135.93	58.17	158.1	32.84	0.0693	1.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36525	Craggy Machete	500000	2	50	50	84.47	26.57	63.58	20.9	-0.0084	5.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36526	Sleeted Longsword	1000000	1	100	100	50	23.43	65.09	21.46	0.0504	1.36	0.07	0.0515
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36527	Blackened Blade	2500000	1	250	250	161.96	58.28	114.2	55.01	-0.0373	4.29	0.29	0.0676
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36528	Skeleton's Sword	960000	2	96	96	47.5	99.81	73.34	97.46	-0.0152	2.21	0.14	0.0633
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36529	Unearthed Broadsword	1183949	2	118.3949	118.3949	79.6	32.06	87.38	31.85	-0.0021	3.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36530	Whetted Ironblade	4347725	4	434.7725	434.7725	699.92	425.34	164.43	346.3	-0.0983	2.86	0.07	0.0245
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36531	Sawtooth Greatsword	500000	3	50	50	200	111.8	37.5	36.2	-0.125	3.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36532	Shark Fin Blade	1489900	4	148.99	148.99	427.81	277.32	29.25	180.3	-0.1393	3.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	36533	Adorned Broadsword	660000	1	66	66	66	11.55	57.61	9.08	-0.0025	2	0	0
